time_h,RFU,compound
2.866694444,2038,carboxylate
2.866694444,2436,phenylester
2.866694444,2062,phenylester
2.866694444,1963,phenylester
2.866694444,729,methylester
2.866694444,655,methylester
2.866694444,617,methylester
2.866694444,1036,metronidazole_ester
2.866694444,890,metronidazole_ester
2.866694444,895,metronidazole_ester
2.866694444,799,sulfurylester
2.866694444,724,sulfurylester
2.866694444,687,sulfurylester
2.866694444,2043,none
2.866694444,1965,none
2.866694444,1984,none
2.866694444,324,Media_control
2.866694444,312,Media_control
2.866694444,290,Media_control
2.883361111,2896,carboxylate
2.883361111,2310,carboxylate
2.883361111,2098,carboxylate
2.883361111,2500,phenylester
2.883361111,2176,phenylester
2.883361111,2041,phenylester
2.883361111,734,methylester
2.883361111,661,methylester
2.883361111,633,methylester
2.883361111,1063,metronidazole_ester
2.883361111,921,metronidazole_ester
2.883361111,924,metronidazole_ester
2.883361111,806,sulfurylester
2.883361111,731,sulfurylester
2.883361111,690,sulfurylester
2.883361111,2114,none
2.883361111,2044,none
2.883361111,2060,none
2.883361111,315,Media_control
2.883361111,310,Media_control
2.883361111,293,Media_control
2.900027778,2981,carboxylate
2.900027778,2395,carboxylate
2.900027778,2186,carboxylate
2.900027778,2629,phenylester
2.900027778,2209,phenylester
2.900027778,2065,phenylester
2.900027778,750,methylester
2.900027778,674,methylester
2.900027778,640,methylester
2.900027778,1092,metronidazole_ester
2.900027778,954,metronidazole_ester
2.900027778,945,metronidazole_ester
2.900027778,817,sulfurylester
2.900027778,748,sulfurylester
2.900027778,710,sulfurylester
2.900027778,2206,none
2.900027778,2115,none
2.900027778,2128,none
2.900027778,314,Media_control
2.900027778,314,Media_control
2.900027778,291,Media_control
2.916694444,3137,carboxylate
2.916694444,2543,carboxylate
2.916694444,2282,carboxylate
2.916694444,2702,phenylester
2.916694444,2293,phenylester
2.916694444,2154,phenylester
2.916694444,755,methylester
2.916694444,668,methylester
2.916694444,633,methylester
2.916694444,1109,metronidazole_ester
2.916694444,941,metronidazole_ester
2.916694444,964,metronidazole_ester
2.916694444,838,sulfurylester
2.916694444,766,sulfurylester
2.916694444,704,sulfurylester
2.916694444,2289,none
2.916694444,2202,none
2.916694444,2230,none
2.916694444,326,Media_control
2.916694444,318,Media_control
2.916694444,298,Media_control
2.933361111,3290,carboxylate
2.933361111,2666,carboxylate
2.933361111,2397,carboxylate
2.933361111,2771,phenylester
2.933361111,2353,phenylester
2.933361111,2232,phenylester
2.933361111,764,methylester
2.933361111,679,methylester
2.933361111,657,methylester
2.933361111,1120,metronidazole_ester
2.933361111,972,metronidazole_ester
2.933361111,965,metronidazole_ester
2.933361111,851,sulfurylester
2.933361111,763,sulfurylester
2.933361111,723,sulfurylester
2.933361111,2374,none
2.933361111,2283,none
2.933361111,2318,none
2.933361111,315,Media_control
2.933361111,314,Media_control
2.933361111,290,Media_control
2.950027778,3457,carboxylate
2.950027778,2804,carboxylate
2.950027778,2477,carboxylate
2.950027778,2874,phenylester
2.950027778,2469,phenylester
2.950027778,2304,phenylester
2.950027778,778,methylester
2.950027778,696,methylester
2.950027778,657,methylester
2.950027778,1138,metronidazole_ester
2.950027778,990,metronidazole_ester
2.950027778,978,metronidazole_ester
2.950027778,860,sulfurylester
2.950027778,786,sulfurylester
2.950027778,724,sulfurylester
2.950027778,2499,none
2.950027778,2397,none
2.950027778,2402,none
2.950027778,323,Media_control
2.950027778,306,Media_control
2.950027778,288,Media_control
2.966694444,3599,carboxylate
2.966694444,2903,carboxylate
2.966694444,2604,carboxylate
2.966694444,2975,phenylester
2.966694444,2550,phenylester
2.966694444,2371,phenylester
2.966694444,787,methylester
2.966694444,709,methylester
2.966694444,666,methylester
2.966694444,1154,metronidazole_ester
2.966694444,1005,metronidazole_ester
2.966694444,997,metronidazole_ester
2.966694444,883,sulfurylester
2.966694444,786,sulfurylester
2.966694444,738,sulfurylester
2.966694444,2554,none
2.966694444,2487,none
2.966694444,2495,none
2.966694444,316,Media_control
2.966694444,307,Media_control
2.966694444,288,Media_control
2.983361111,3764,carboxylate
2.983361111,3059,carboxylate
2.983361111,2730,carboxylate
2.983361111,3098,phenylester
2.983361111,2594,phenylester
2.983361111,2471,phenylester
2.983361111,802,methylester
2.983361111,714,methylester
2.983361111,671,methylester
2.983361111,1176,metronidazole_ester
2.983361111,1002,metronidazole_ester
2.983361111,1012,metronidazole_ester
2.983361111,889,sulfurylester
2.983361111,812,sulfurylester
2.983361111,747,sulfurylester
2.983361111,2690,none
2.983361111,2640,none
2.983361111,2611,none
2.983361111,321,Media_control
2.983361111,301,Media_control
2.983361111,292,Media_control
3.000027778,3952,carboxylate
3.000027778,3236,carboxylate
3.000027778,2892,carboxylate
3.000027778,3199,phenylester
3.000027778,2710,phenylester
3.000027778,2537,phenylester
3.000027778,808,methylester
3.000027778,723,methylester
3.000027778,679,methylester
3.000027778,1188,metronidazole_ester
3.000027778,1025,metronidazole_ester
3.000027778,1034,metronidazole_ester
3.000027778,899,sulfurylester
3.000027778,810,sulfurylester
3.000027778,764,sulfurylester
3.000027778,2806,none
3.000027778,2714,none
3.000027778,2730,none
3.000027778,318,Media_control
3.000027778,310,Media_control
3.000027778,286,Media_control
3.016694444,4138,carboxylate
3.016694444,3344,carboxylate
3.016694444,2998,carboxylate
3.016694444,3301,phenylester
3.016694444,2817,phenylester
3.016694444,2661,phenylester
3.016694444,821,methylester
3.016694444,719,methylester
3.016694444,699,methylester
3.016694444,1217,metronidazole_ester
3.016694444,1052,metronidazole_ester
3.016694444,1060,metronidazole_ester
3.016694444,924,sulfurylester
3.016694444,830,sulfurylester
3.016694444,787,sulfurylester
3.016694444,2958,none
3.016694444,2887,none
3.016694444,2843,none
3.016694444,320,Media_control
3.016694444,314,Media_control
3.016694444,289,Media_control
3.033361111,4277,carboxylate
3.033361111,3519,carboxylate
3.033361111,3147,carboxylate
3.033361111,3450,phenylester
3.033361111,2925,phenylester
3.033361111,2746,phenylester
3.033361111,828,methylester
3.033361111,741,methylester
3.033361111,696,methylester
3.033361111,1256,metronidazole_ester
3.033361111,1052,metronidazole_ester
3.033361111,1076,metronidazole_ester
3.033361111,971,sulfurylester
3.033361111,831,sulfurylester
3.033361111,781,sulfurylester
3.033361111,3074,none
3.033361111,3005,none
3.033361111,2978,none
3.033361111,318,Media_control
3.033361111,314,Media_control
3.033361111,279,Media_control
3.050027778,4555,carboxylate
3.050027778,3662,carboxylate
3.050027778,3270,carboxylate
3.050027778,3592,phenylester
3.050027778,3025,phenylester
3.050027778,2878,phenylester
3.050027778,868,methylester
3.050027778,754,methylester
3.050027778,718,methylester
3.050027778,1256,metronidazole_ester
3.050027778,1063,metronidazole_ester
3.050027778,1089,metronidazole_ester
3.050027778,975,sulfurylester
3.050027778,856,sulfurylester
3.050027778,800,sulfurylester
3.050027778,3248,none
3.050027778,3121,none
3.050027778,3131,none
3.050027778,311,Media_control
3.050027778,313,Media_control
3.050027778,305,Media_control
3.066694444,4674,carboxylate
3.066694444,3856,carboxylate
3.066694444,3473,carboxylate
3.066694444,3764,phenylester
3.066694444,3150,phenylester
3.066694444,2969,phenylester
3.066694444,878,methylester
3.066694444,769,methylester
3.066694444,721,methylester
3.066694444,1294,metronidazole_ester
3.066694444,1092,metronidazole_ester
3.066694444,1121,metronidazole_ester
3.066694444,983,sulfurylester
3.066694444,871,sulfurylester
3.066694444,812,sulfurylester
3.066694444,3390,none
3.066694444,3244,none
3.066694444,3246,none
3.066694444,323,Media_control
3.066694444,304,Media_control
3.066694444,292,Media_control
3.083361111,4918,carboxylate
3.083361111,4095,carboxylate
3.083361111,3595,carboxylate
3.083361111,3842,phenylester
3.083361111,3266,phenylester
3.083361111,3062,phenylester
3.083361111,885,methylester
3.083361111,780,methylester
3.083361111,718,methylester
3.083361111,1324,metronidazole_ester
3.083361111,1112,metronidazole_ester
3.083361111,1136,metronidazole_ester
3.083361111,995,sulfurylester
3.083361111,893,sulfurylester
3.083361111,834,sulfurylester
3.083361111,3527,none
3.083361111,3415,none
3.083361111,3407,none
3.083361111,324,Media_control
3.083361111,310,Media_control
3.083361111,297,Media_control
3.100027778,5136,carboxylate
3.100027778,4205,carboxylate
3.100027778,3782,carboxylate
3.100027778,4000,phenylester
3.100027778,3394,phenylester
3.100027778,3156,phenylester
3.100027778,897,methylester
3.100027778,790,methylester
3.100027778,744,methylester
3.100027778,1335,metronidazole_ester
3.100027778,1138,metronidazole_ester
3.100027778,1141,metronidazole_ester
3.100027778,1034,sulfurylester
3.100027778,905,sulfurylester
3.100027778,833,sulfurylester
3.100027778,3695,none
3.100027778,3570,none
3.100027778,3576,none
3.100027778,326,Media_control
3.100027778,307,Media_control
3.100027778,286,Media_control
3.116694444,5316,carboxylate
3.116694444,4399,carboxylate
3.116694444,3978,carboxylate
3.116694444,4150,phenylester
3.116694444,3511,phenylester
3.116694444,3278,phenylester
3.116694444,931,methylester
3.116694444,805,methylester
3.116694444,768,methylester
3.116694444,1371,metronidazole_ester
3.116694444,1145,metronidazole_ester
3.116694444,1174,metronidazole_ester
3.116694444,1047,sulfurylester
3.116694444,925,sulfurylester
3.116694444,864,sulfurylester
3.116694444,3840,none
3.116694444,3719,none
3.116694444,3689,none
3.116694444,328,Media_control
3.116694444,314,Media_control
3.116694444,290,Media_control
3.133361111,5542,carboxylate
3.133361111,4549,carboxylate
3.133361111,4155,carboxylate
3.133361111,4298,phenylester
3.133361111,3651,phenylester
3.133361111,3445,phenylester
3.133361111,924,methylester
3.133361111,820,methylester
3.133361111,764,methylester
3.133361111,1377,metronidazole_ester
3.133361111,1184,metronidazole_ester
3.133361111,1199,metronidazole_ester
3.133361111,1076,sulfurylester
3.133361111,951,sulfurylester
3.133361111,883,sulfurylester
3.133361111,4002,none
3.133361111,3896,none
3.133361111,3844,none
3.133361111,319,Media_control
3.133361111,303,Media_control
3.133361111,291,Media_control
3.150027778,5756,carboxylate
3.150027778,4789,carboxylate
3.150027778,4341,carboxylate
3.150027778,4491,phenylester
3.150027778,3776,phenylester
3.150027778,3556,phenylester
3.150027778,954,methylester
3.150027778,837,methylester
3.150027778,776,methylester
3.150027778,1434,metronidazole_ester
3.150027778,1207,metronidazole_ester
3.150027778,1216,metronidazole_ester
3.150027778,1095,sulfurylester
3.150027778,954,sulfurylester
3.150027778,905,sulfurylester
3.150027778,4123,none
3.150027778,4079,none
3.150027778,4038,none
3.150027778,327,Media_control
3.150027778,314,Media_control
3.150027778,299,Media_control
3.166694444,6010,carboxylate
3.166694444,4961,carboxylate
3.166694444,4553,carboxylate
3.166694444,4657,phenylester
3.166694444,3936,phenylester
3.166694444,3672,phenylester
3.166694444,957,methylester
3.166694444,844,methylester
3.166694444,789,methylester
3.166694444,1431,metronidazole_ester
3.166694444,1202,metronidazole_ester
3.166694444,1233,metronidazole_ester
3.166694444,1114,sulfurylester
3.166694444,973,sulfurylester
3.166694444,916,sulfurylester
3.166694444,4333,none
3.166694444,4202,none
3.166694444,4197,none
3.166694444,327,Media_control
3.166694444,304,Media_control
3.166694444,294,Media_control
3.183361111,6313,carboxylate
3.183361111,5229,carboxylate
3.183361111,4708,carboxylate
3.183361111,4841,phenylester
3.183361111,4139,phenylester
3.183361111,3853,phenylester
3.183361111,987,methylester
3.183361111,867,methylester
3.183361111,805,methylester
3.183361111,1480,metronidazole_ester
3.183361111,1246,metronidazole_ester
3.183361111,1252,metronidazole_ester
3.183361111,1149,sulfurylester
3.183361111,996,sulfurylester
3.183361111,922,sulfurylester
3.183361111,4558,none
3.183361111,4411,none
3.183361111,4377,none
3.183361111,325,Media_control
3.183361111,315,Media_control
3.183361111,289,Media_control
3.200027778,6464,carboxylate
3.200027778,5386,carboxylate
3.200027778,4848,carboxylate
3.200027778,4984,phenylester
3.200027778,4249,phenylester
3.200027778,3973,phenylester
3.200027778,1018,methylester
3.200027778,882,methylester
3.200027778,811,methylester
3.200027778,1512,metronidazole_ester
3.200027778,1253,metronidazole_ester
3.200027778,1278,metronidazole_ester
3.200027778,1160,sulfurylester
3.200027778,1019,sulfurylester
3.200027778,950,sulfurylester
3.200027778,4705,none
3.200027778,4557,none
3.200027778,4558,none
3.200027778,328,Media_control
3.200027778,316,Media_control
3.200027778,293,Media_control
3.216694444,6776,carboxylate
3.216694444,5644,carboxylate
3.216694444,5116,carboxylate
3.216694444,5178,phenylester
3.216694444,4422,phenylester
3.216694444,4117,phenylester
3.216694444,1028,methylester
3.216694444,892,methylester
3.216694444,834,methylester
3.216694444,1541,metronidazole_ester
3.216694444,1286,metronidazole_ester
3.216694444,1307,metronidazole_ester
3.216694444,1214,sulfurylester
3.216694444,1041,sulfurylester
3.216694444,959,sulfurylester
3.216694444,4903,none
3.216694444,4743,none
3.216694444,4733,none
3.216694444,325,Media_control
3.216694444,302,Media_control
3.216694444,296,Media_control
3.233361111,6963,carboxylate
3.233361111,5786,carboxylate
3.233361111,5315,carboxylate
3.233361111,5360,phenylester
3.233361111,4583,phenylester
3.233361111,4294,phenylester
3.233361111,1057,methylester
3.233361111,913,methylester
3.233361111,844,methylester
3.233361111,1580,metronidazole_ester
3.233361111,1299,metronidazole_ester
3.233361111,1333,metronidazole_ester
3.233361111,1229,sulfurylester
3.233361111,1061,sulfurylester
3.233361111,985,sulfurylester
3.233361111,5045,none
3.233361111,4987,none
3.233361111,4866,none
3.233361111,327,Media_control
3.233361111,316,Media_control
3.233361111,291,Media_control
3.250027778,7213,carboxylate
3.250027778,6016,carboxylate
3.250027778,5538,carboxylate
3.250027778,5533,phenylester
3.250027778,4792,phenylester
3.250027778,4455,phenylester
3.250027778,1075,methylester
3.250027778,937,methylester
3.250027778,868,methylester
3.250027778,1617,metronidazole_ester
3.250027778,1337,metronidazole_ester
3.250027778,1353,metronidazole_ester
3.250027778,1275,sulfurylester
3.250027778,1093,sulfurylester
3.250027778,991,sulfurylester
3.250027778,5243,none
3.250027778,5115,none
3.250027778,5103,none
3.250027778,321,Media_control
3.250027778,315,Media_control
3.250027778,291,Media_control
3.266694444,7478,carboxylate
3.266694444,6169,carboxylate
3.266694444,5723,carboxylate
3.266694444,5771,phenylester
3.266694444,4943,phenylester
3.266694444,4661,phenylester
3.266694444,1109,methylester
3.266694444,952,methylester
3.266694444,884,methylester
3.266694444,1629,metronidazole_ester
3.266694444,1361,metronidazole_ester
3.266694444,1375,metronidazole_ester
3.266694444,1300,sulfurylester
3.266694444,1115,sulfurylester
3.266694444,1029,sulfurylester
3.266694444,5413,none
3.266694444,5264,none
3.266694444,5288,none
3.266694444,327,Media_control
3.266694444,314,Media_control
3.266694444,286,Media_control
3.283361111,7666,carboxylate
3.283361111,6446,carboxylate
3.283361111,5877,carboxylate
3.283361111,6020,phenylester
3.283361111,5121,phenylester
3.283361111,4828,phenylester
3.283361111,1145,methylester
3.283361111,967,methylester
3.283361111,866,methylester
3.283361111,1701,metronidazole_ester
3.283361111,1399,metronidazole_ester
3.283361111,1431,metronidazole_ester
3.283361111,1336,sulfurylester
3.283361111,1133,sulfurylester
3.283361111,1039,sulfurylester
3.283361111,5642,none
3.283361111,5538,none
3.283361111,5490,none
3.283361111,324,Media_control
3.283361111,312,Media_control
3.283361111,284,Media_control
3.300027778,7868,carboxylate
3.300027778,6577,carboxylate
3.300027778,6081,carboxylate
3.300027778,6154,phenylester
3.300027778,5293,phenylester
3.300027778,5002,phenylester
3.300027778,1167,methylester
3.300027778,986,methylester
3.300027778,911,methylester
3.300027778,1737,metronidazole_ester
3.300027778,1421,metronidazole_ester
3.300027778,1463,metronidazole_ester
3.300027778,1368,sulfurylester
3.300027778,1177,sulfurylester
3.300027778,1049,sulfurylester
3.300027778,5852,none
3.300027778,5656,none
3.300027778,5664,none
3.300027778,324,Media_control
3.300027778,317,Media_control
3.300027778,291,Media_control
3.316694444,8006,carboxylate
3.316694444,6925,carboxylate
3.316694444,6383,carboxylate
3.316694444,6402,phenylester
3.316694444,5571,phenylester
3.316694444,5167,phenylester
3.316694444,1203,methylester
3.316694444,995,methylester
3.316694444,944,methylester
3.316694444,1804,metronidazole_ester
3.316694444,1456,metronidazole_ester
3.316694444,1471,metronidazole_ester
3.316694444,1428,sulfurylester
3.316694444,1199,sulfurylester
3.316694444,1079,sulfurylester
3.316694444,6046,none
3.316694444,5938,none
3.316694444,5917,none
3.316694444,327,Media_control
3.316694444,312,Media_control
3.316694444,291,Media_control
3.333361111,8258,carboxylate
3.333361111,7023,carboxylate
3.333361111,6545,carboxylate
3.333361111,6604,phenylester
3.333361111,5736,phenylester
3.333361111,5390,phenylester
3.333361111,1224,methylester
3.333361111,1027,methylester
3.333361111,955,methylester
3.333361111,1807,metronidazole_ester
3.333361111,1504,metronidazole_ester
3.333361111,1507,metronidazole_ester
3.333361111,1459,sulfurylester
3.333361111,1219,sulfurylester
3.333361111,1124,sulfurylester
3.333361111,6182,none
3.333361111,6043,none
3.333361111,6022,none
3.333361111,322,Media_control
3.333361111,316,Media_control
3.333361111,296,Media_control
3.350027778,8469,carboxylate
3.350027778,7256,carboxylate
3.350027778,6800,carboxylate
3.350027778,6882,phenylester
3.350027778,5978,phenylester
3.350027778,5609,phenylester
3.350027778,1280,methylester
3.350027778,1080,methylester
3.350027778,966,methylester
3.350027778,1871,metronidazole_ester
3.350027778,1544,metronidazole_ester
3.350027778,1534,metronidazole_ester
3.350027778,1507,sulfurylester
3.350027778,1268,sulfurylester
3.350027778,1148,sulfurylester
3.350027778,6409,none
3.350027778,6303,none
3.350027778,6284,none
3.350027778,329,Media_control
3.350027778,315,Media_control
3.350027778,300,Media_control
3.366694444,8618,carboxylate
3.366694444,7413,carboxylate
3.366694444,6890,carboxylate
3.366694444,7067,phenylester
3.366694444,6256,phenylester
3.366694444,5778,phenylester
3.366694444,1293,methylester
3.366694444,1089,methylester
3.366694444,1024,methylester
3.366694444,1939,metronidazole_ester
3.366694444,1566,metronidazole_ester
3.366694444,1566,metronidazole_ester
3.366694444,1570,sulfurylester
3.366694444,1321,sulfurylester
3.366694444,1179,sulfurylester
3.366694444,6570,none
3.366694444,6479,none
3.366694444,6453,none
3.366694444,328,Media_control
3.366694444,307,Media_control
3.366694444,289,Media_control
3.383361111,8796,carboxylate
3.383361111,7514,carboxylate
3.383361111,7216,carboxylate
3.383361111,7228,phenylester
3.383361111,6431,phenylester
3.383361111,6004,phenylester
3.383361111,1363,methylester
3.383361111,1136,methylester
3.383361111,1018,methylester
3.383361111,1975,metronidazole_ester
3.383361111,1585,metronidazole_ester
3.383361111,1613,metronidazole_ester
3.383361111,1601,sulfurylester
3.383361111,1352,sulfurylester
3.383361111,1194,sulfurylester
3.383361111,6784,none
3.383361111,6658,none
3.383361111,6620,none
3.383361111,325,Media_control
3.383361111,321,Media_control
3.383361111,287,Media_control
3.400027778,8893,carboxylate
3.400027778,7737,carboxylate
3.400027778,7407,carboxylate
3.400027778,7426,phenylester
3.400027778,6659,phenylester
3.400027778,6212,phenylester
3.400027778,1398,methylester
3.400027778,1177,methylester
3.400027778,1051,methylester
3.400027778,2028,metronidazole_ester
3.400027778,1630,metronidazole_ester
3.400027778,1654,metronidazole_ester
3.400027778,1691,sulfurylester
3.400027778,1393,sulfurylester
3.400027778,1227,sulfurylester
3.400027778,6907,none
3.400027778,6810,none
3.400027778,6793,none
3.400027778,330,Media_control
3.400027778,308,Media_control
3.400027778,302,Media_control
3.416694444,9095,carboxylate
3.416694444,7898,carboxylate
3.416694444,7624,carboxylate
3.416694444,7667,phenylester
3.416694444,6864,phenylester
3.416694444,6383,phenylester
3.416694444,1451,methylester
3.416694444,1208,methylester
3.416694444,1074,methylester
3.416694444,2092,metronidazole_ester
3.416694444,1676,metronidazole_ester
3.416694444,1690,metronidazole_ester
3.416694444,1745,sulfurylester
3.416694444,1468,sulfurylester
3.416694444,1269,sulfurylester
3.416694444,7101,none
3.416694444,7093,none
3.416694444,7005,none
3.416694444,328,Media_control
3.416694444,315,Media_control
3.416694444,291,Media_control
3.433361111,9217,carboxylate
3.433361111,8053,carboxylate
3.433361111,7742,carboxylate
3.433361111,7975,phenylester
3.433361111,7155,phenylester
3.433361111,6669,phenylester
3.433361111,1499,methylester
3.433361111,1219,methylester
3.433361111,1108,methylester
3.433361111,2162,metronidazole_ester
3.433361111,1719,metronidazole_ester
3.433361111,1750,metronidazole_ester
3.433361111,1821,sulfurylester
3.433361111,1499,sulfurylester
3.433361111,1312,sulfurylester
3.433361111,7278,none
3.433361111,7158,none
3.433361111,7213,none
3.433361111,327,Media_control
3.433361111,306,Media_control
3.433361111,304,Media_control
3.450027778,9370,carboxylate
3.450027778,8205,carboxylate
3.450027778,7914,carboxylate
3.450027778,8059,phenylester
3.450027778,7341,phenylester
3.450027778,6901,phenylester
3.450027778,1560,methylester
3.450027778,1268,methylester
3.450027778,1136,methylester
3.450027778,2196,metronidazole_ester
3.450027778,1760,metronidazole_ester
3.450027778,1785,metronidazole_ester
3.450027778,1911,sulfurylester
3.450027778,1558,sulfurylester
3.450027778,1367,sulfurylester
3.450027778,7504,none
3.450027778,7321,none
3.450027778,7304,none
3.450027778,329,Media_control
3.450027778,306,Media_control
3.450027778,286,Media_control
3.466694444,9593,carboxylate
3.466694444,8414,carboxylate
3.466694444,7997,carboxylate
3.466694444,8246,phenylester
3.466694444,7506,phenylester
3.466694444,7069,phenylester
3.466694444,1622,methylester
3.466694444,1306,methylester
3.466694444,1184,methylester
3.466694444,2246,metronidazole_ester
3.466694444,1813,metronidazole_ester
3.466694444,1831,metronidazole_ester
3.466694444,1962,sulfurylester
3.466694444,1621,sulfurylester
3.466694444,1397,sulfurylester
3.466694444,7549,none
3.466694444,7453,none
3.466694444,7486,none
3.466694444,321,Media_control
3.466694444,323,Media_control
3.466694444,289,Media_control
3.483361111,9488,carboxylate
3.483361111,8454,carboxylate
3.483361111,8257,carboxylate
3.483361111,8405,phenylester
3.483361111,7853,phenylester
3.483361111,7370,phenylester
3.483361111,1653,methylester
3.483361111,1355,methylester
3.483361111,1219,methylester
3.483361111,2353,metronidazole_ester
3.483361111,1874,metronidazole_ester
3.483361111,1861,metronidazole_ester
3.483361111,2104,sulfurylester
3.483361111,1681,sulfurylester
3.483361111,1431,sulfurylester
3.483361111,7788,none
3.483361111,7582,none
3.483361111,7634,none
3.483361111,320,Media_control
3.483361111,315,Media_control
3.483361111,294,Media_control
3.500027778,9672,carboxylate
3.500027778,8614,carboxylate
3.500027778,8311,carboxylate
3.500027778,8640,phenylester
3.500027778,7980,phenylester
3.500027778,7549,phenylester
3.500027778,1711,methylester
3.500027778,1411,methylester
3.500027778,1255,methylester
3.500027778,2372,metronidazole_ester
3.500027778,1904,metronidazole_ester
3.500027778,1918,metronidazole_ester
3.500027778,2139,sulfurylester
3.500027778,1708,sulfurylester
3.500027778,1498,sulfurylester
3.500027778,7810,none
3.500027778,7685,none
3.500027778,7747,none
3.500027778,325,Media_control
3.500027778,310,Media_control
3.500027778,298,Media_control
3.516694444,9736,carboxylate
3.516694444,8677,carboxylate
3.516694444,8487,carboxylate
3.516694444,8696,phenylester
3.516694444,8197,phenylester
3.516694444,7702,phenylester
3.516694444,1805,methylester
3.516694444,1458,methylester
3.516694444,1297,methylester
3.516694444,2450,metronidazole_ester
3.516694444,1967,metronidazole_ester
3.516694444,1993,metronidazole_ester
3.516694444,2232,sulfurylester
3.516694444,1803,sulfurylester
3.516694444,1548,sulfurylester
3.516694444,8033,none
3.516694444,7794,none
3.516694444,7851,none
3.516694444,327,Media_control
3.516694444,321,Media_control
3.516694444,299,Media_control
3.533361111,9727,carboxylate
3.533361111,8774,carboxylate
3.533361111,8619,carboxylate
3.533361111,8878,phenylester
3.533361111,8301,phenylester
3.533361111,7899,phenylester
3.533361111,1902,methylester
3.533361111,1513,methylester
3.533361111,1353,methylester
3.533361111,2538,metronidazole_ester
3.533361111,2025,metronidazole_ester
3.533361111,2060,metronidazole_ester
3.533361111,2348,sulfurylester
3.533361111,1882,sulfurylester
3.533361111,1585,sulfurylester
3.533361111,8156,none
3.533361111,7904,none
3.533361111,7920,none
3.533361111,323,Media_control
3.533361111,313,Media_control
3.533361111,298,Media_control
3.550027778,9786,carboxylate
3.550027778,8846,carboxylate
3.550027778,8688,carboxylate
3.550027778,8943,phenylester
3.550027778,8436,phenylester
3.550027778,8138,phenylester
3.550027778,1970,methylester
3.550027778,1577,methylester
3.550027778,1392,methylester
3.550027778,2634,metronidazole_ester
3.550027778,2092,metronidazole_ester
3.550027778,2113,metronidazole_ester
3.550027778,2433,sulfurylester
3.550027778,1977,sulfurylester
3.550027778,1663,sulfurylester
3.550027778,8163,none
3.550027778,7963,none
3.550027778,8127,none
3.550027778,328,Media_control
3.550027778,309,Media_control
3.550027778,304,Media_control
3.566694444,9816,carboxylate
3.566694444,8948,carboxylate
3.566694444,8755,carboxylate
3.566694444,9120,phenylester
3.566694444,8531,phenylester
3.566694444,8317,phenylester
3.566694444,2054,methylester
3.566694444,1638,methylester
3.566694444,1457,methylester
3.566694444,2682,metronidazole_ester
3.566694444,2124,metronidazole_ester
3.566694444,2160,metronidazole_ester
3.566694444,2560,sulfurylester
3.566694444,2038,sulfurylester
3.566694444,1721,sulfurylester
3.566694444,8242,none
3.566694444,7989,none
3.566694444,8175,none
3.566694444,337,Media_control
3.566694444,318,Media_control
3.566694444,291,Media_control
3.583361111,9886,carboxylate
3.583361111,8900,carboxylate
3.583361111,8785,carboxylate
3.583361111,9180,phenylester
3.583361111,8733,phenylester
3.583361111,8424,phenylester
3.583361111,2121,methylester
3.583361111,1699,methylester
3.583361111,1499,methylester
3.583361111,2750,metronidazole_ester
3.583361111,2153,metronidazole_ester
3.583361111,2206,metronidazole_ester
3.583361111,2657,sulfurylester
3.583361111,2111,sulfurylester
3.583361111,1798,sulfurylester
3.583361111,8417,none
3.583361111,8111,none
3.583361111,8262,none
3.583361111,329,Media_control
3.583361111,320,Media_control
3.583361111,292,Media_control
3.600027778,9828,carboxylate
3.600027778,8944,carboxylate
3.600027778,8793,carboxylate
3.600027778,9232,phenylester
3.600027778,8667,phenylester
3.600027778,8418,phenylester
3.600027778,2214,methylester
3.600027778,1760,methylester
3.600027778,1560,methylester
3.600027778,2838,metronidazole_ester
3.600027778,2256,metronidazole_ester
3.600027778,2274,metronidazole_ester
3.600027778,2778,sulfurylester
3.600027778,2243,sulfurylester
3.600027778,1855,sulfurylester
3.600027778,8318,none
3.600027778,8066,none
3.600027778,8334,none
3.600027778,320,Media_control
3.600027778,315,Media_control
3.600027778,298,Media_control
3.616694444,9871,carboxylate
3.616694444,8975,carboxylate
3.616694444,8892,carboxylate
3.616694444,9302,phenylester
3.616694444,8809,phenylester
3.616694444,8570,phenylester
3.616694444,2328,methylester
3.616694444,1877,methylester
3.616694444,1627,methylester
3.616694444,2936,metronidazole_ester
3.616694444,2337,metronidazole_ester
3.616694444,2362,metronidazole_ester
3.616694444,2929,sulfurylester
3.616694444,2343,sulfurylester
3.616694444,1968,sulfurylester
3.616694444,8445,none
3.616694444,8167,none
3.616694444,8384,none
3.616694444,327,Media_control
3.616694444,318,Media_control
3.616694444,305,Media_control
3.633361111,9984,carboxylate
3.633361111,9057,carboxylate
3.633361111,8903,carboxylate
3.633361111,9374,phenylester
3.633361111,8821,phenylester
3.633361111,8574,phenylester
3.633361111,2399,methylester
3.633361111,1942,methylester
3.633361111,1683,methylester
3.633361111,3041,metronidazole_ester
3.633361111,2391,metronidazole_ester
3.633361111,2415,metronidazole_ester
3.633361111,3023,sulfurylester
3.633361111,2439,sulfurylester
3.633361111,2056,sulfurylester
3.633361111,8477,none
3.633361111,8155,none
3.633361111,8457,none
3.633361111,333,Media_control
3.633361111,320,Media_control
3.633361111,295,Media_control
3.650027778,10050,carboxylate
3.650027778,9047,carboxylate
3.650027778,8871,carboxylate
3.650027778,9401,phenylester
